Column1;Column2;Column3;Column4
49;Vanyar;B-CREATURE;124
49;he;O;124
49;loved;O;124
49;best;O;124
49;of;O;124
49;all;O;124
49;the;O;124
49;Elves;B-CREATURE;124
49;,;O;124
49;and;O;124
49;of;O;124
49;him;O;124
49;they;O;124
49;received;O;124
49;song;O;124
49;and;O;124
49;poetry;O;124
49;";";O;124
49;for;O;124
49;poetry;O;124
49;is;O;124
49;the;O;124
49;delight;O;124
49;of;O;124
49;Manwe;B-PER;124
49;,;O;124
49;and;O;124
49;the;O;124
49;song;B-SPELL;124
49;of;I-SPELL;124
49;words;I-SPELL;124
49;is;O;124
49;his;O;124
49;music;O;124
49;.;O;124
50;An;O;125
50;Elf;B-CREATURE;125
50;will;O;125
50;go;O;125
50;underground;O;125
50;and;O;125
50;a;O;125
50;Dwarf;B-CREATURE;125
50;dare;O;125
50;not;O;125
50;!;O;125
51;No;O;126
51;hours;O;126
51;so;O;126
51;dark;O;126
51;had;O;126
51;Pippin;B-PER;126
51;known;O;126
51;,;O;126
51;not;O;126
51;even;O;126
51;in;O;126
51;the;O;126
51;clutches;O;126
51;of;O;126
51;the;O;126
51;Uruk;B-CREATURE;126
51;-;O;126
51;hai;I-CREATURE;126
51;.;O;126
52;Do;O;127
52;as;O;127
52;you;O;127
52;will;O;127
52;,;O;127
52;Master;O;127
52;Halfling;B-CREATURE;127
52;,;O;127
52;but;O;127
52;my;O;127
52;life;O;127
52;is;O;127
52;broken;O;127
52;.;O;127
53;The;O;128
53;dragon;B-CREATURE;128
53;is;O;128
53;still;O;128
53;alive;O;128
53;and;O;128
53;in;O;128
53;the;O;128
53;halls;O;128
53;under;O;128
53;the;O;128
53;Mountain;B-LOC;128
53;then;O;128
53;—;O;128
53;or;O;128
53;I;O;128
53;imagine;O;128
53;so;O;128
53;from;O;128
53;the;O;128
53;smoke;O;128
53;,;O;128
53;”;O;128
53;said;O;128
53;the;O;128
53;hobbit;B-CREATURE;128
53;.;O;128
54;`;O;129
54;Naur;B-SPELL;129
54;an;I-SPELL;129
54;edraith;I-SPELL;129
54;ammen;I-SPELL;129
54;!;O;129
54;Naur;B-SPELL;129
54;dan;I-SPELL;129
54;i;I-SPELL;129
54;ngaurhoth;I-SPELL;129
54;!;O;129
54;;O;129
54;he;O;129
54;cried;O;129
54;.;O;129
55;`;O;130
55;You;B-SPELL;130
55;cannot;I-SPELL;130
55;pass;I-SPELL;130
55;,;O;130
55;;O;130
55;he;O;130
55;said;O;130
55;.;O;130
55;The;O;130
55;orcs;B-CREATURE;130
55;stood;O;130
55;still;O;130
55;,;O;130
55;and;O;130
55;a;O;130
55;dead;O;130
55;silence;O;130
55;fell;O;130
55;.;O;130
56;I;O;131
56;am;O;131
56;a;O;131
56;servant;O;131
56;of;O;131
56;the;O;131
56;Secret;B-SPELL;131
56;Fire;I-SPELL;131
56;,;O;131
56;wielder;O;131
56;of;O;131
56;the;O;131
56;flame;O;131
56;of;O;131
56;Anor;B-LOC;131
56;.;O;131
57;Annon;B-SPELL;132
57;edhellen;I-SPELL;132
57;,;O;132
57;edro;I-SPELL;132
57;hi;I-SPELL;132
57;ammen;I-SPELL;132
57;!;O;132
58;The;O;133
58;goblins;B-CREATURE;133
58;gathered;O;133
58;again;O;133
58;in;O;133
58;the;O;133
58;valley;O;133
58;.;O;133
59;There;O;134
59;a;O;134
59;host;O;134
59;of;O;134
59;Wargs;B-CREATURE;134
59;came;O;134
59;ravening;O;134
59;and;O;134
59;with;O;134
59;them;O;134
59;came;O;134
59;the;O;134
59;bodyguard;O;134
59;of;O;134
59;Bolg;B-PER;134
59;,;O;134
59;goblins;B-CREATURE;134
59;of;O;134
59;huge;O;134
59;size;O;134
59;with;O;134
59;scimitars;O;134
59;of;O;134
59;steel;O;134
59;.;O;134
60;Soon;O;135
60;actual;O;135
60;darkness;O;135
60;was;O;135
60;coming;O;135
60;into;O;135
60;a;O;135
60;stormy;O;135
60;sky;O;135
60;";";O;135
60;while;O;135
60;still;O;135
60;the;O;135
60;great;O;135
60;bats;O;135
60;swirled;O;135
60;about;O;135
60;the;O;135
60;heads;O;135
60;and;O;135
60;ears;O;135
60;of;O;135
60;elves;B-CREATURE;135
60;and;O;135
60;men;O;135
60;,;O;135
60;or;O;135
60;fastened;O;135
60;vampire;B-CREATURE;135
60;-;O;135
60;like;O;135
60;on;O;135
60;the;O;135
60;stricken;O;135
60;.;O;135
61;And;O;136
61;immediately;O;136
61;he;O;136
61;took;O;136
61;the;O;136
61;form;O;136
61;of;O;136
61;a;O;136
61;vampire;B-CREATURE;136
61;,;O;136
61;great;O;136
61;as;O;136
61;a;O;136
61;dark;O;136
61;cloud;O;136
61;across;O;136
61;the;O;136
61;moon;O;136
61;,;O;136
61;and;O;136
61;he;O;136
61;fled;O;136
61;,;O;136
61;dripping;O;136
61;blood;O;136
61;from;O;136
61;his;O;136
61;throat;O;136
61;upon;O;136
61;the;O;136
61;trees;O;136
61;,;O;136
61;and;O;136
61;came;O;136
61;to;O;136
61;Taur;B-LOC;136
61;-;O;136
61;nu;I-LOC;136
61;-;O;136
61;Fuin;I-LOC;136
61;,;O;136
61;and;O;136
61;dwelt;O;136
61;there;O;136
61;,;O;136
61;filling;O;136
61;it;O;136
61;with;O;136
61;horror;O;136
61;.;O;136
62;The;O;137
62;dragon;B-CREATURE;137
62;was;O;137
62;dead;O;137
62;,;O;137
62;and;O;137
62;the;O;137
62;goblins;B-CREATURE;137
62;overthrown;O;137
62;,;O;137
62;and;O;137
62;their;O;137
62;hearts;O;137
62;looked;O;137
62;forward;O;137
62;after;O;137
62;winter;O;137
62;to;O;137
62;a;O;137
62;spring;O;137
62;of;O;137
62;joy;O;137
62;.;O;137
63;With;O;138
63;that;O;138
63;he;O;138
63;put;O;138
63;on;O;138
63;Bilbo;B-PER;138
63;a;O;138
63;small;O;138
63;coat;O;138
63;of;O;138
63;mail;O;138
63;,;O;138
63;wrought;O;138
63;for;O;138
63;some;O;138
63;young;O;138
63;elf;B-CREATURE;138
63;-;O;138
63;prince;O;138
63;long;O;138
63;ago;O;138
63;.;O;138
64;It;O;139
64;was;O;139
64;of;O;139
64;silver;O;139
64;-;O;139
64;steel;O;139
64;,;O;139
64;which;O;139
64;the;O;139
64;elves;B-CREATURE;139
64;call;O;139
64;mithril;B-ARTIFACT;139
64;,;O;139
64;and;O;139
64;with;O;139
64;it;O;139
64;went;O;139
64;a;O;139
64;belt;O;139
64;of;O;139
64;pearls;O;139
64;and;O;139
64;crystals;O;139
64;.;O;139
65;There;O;140
65;were;O;140
65;four;O;140
65;goblin;B-CREATURE;140
65;-;O;140
65;soldiers;O;140
65;of;O;140
65;greater;O;140
65;stature;O;140
65;,;O;140
65;swart;O;140
65;,;O;140
65;slant;O;140
65;-;O;140
65;eyed;O;140
65;,;O;140
65;with;O;140
65;thick;O;140
65;legs;O;140
65;and;O;140
65;large;O;140
65;hands;O;140
65;.;O;140
66;They;O;141
66;were;O;141
66;armed;O;141
66;with;O;141
66;short;O;141
66;broad;O;141
66;-;O;141
66;bladed;O;141
66;swords;O;141
66;,;O;141
66;not;O;141
66;with;O;141
66;the;O;141
66;curved;O;141
66;scimitars;O;141
66;usual;O;141
66;with;O;141
66;Orcs;B-CREATURE;141
66;:;O;141
66;and;O;141
66;they;O;141
66;had;O;141
66;bows;O;141
66;of;O;141
66;yew;O;141
66;,;O;141
66;in;O;141
66;length;O;141
66;and;O;141
66;shape;O;141
66;like;O;141
66;the;O;141
66;bows;O;141
66;of;O;141
66;Men;O;141
66;.;O;141
67;Again;O;142
67;Gandalf;B-PER;142
67;approached;O;142
67;the;O;142
67;wall;O;142
67;,;O;142
67;and;O;142
67;lifting;O;142
67;up;O;142
67;his;O;142
67;arms;O;142
67;he;O;142
67;spoke;O;142
67;in;O;142
67;tones;O;142
67;of;O;142
67;command;O;142
67;and;O;142
67;rising;O;142
67;wrath;O;142
67;.;O;142
67;Edro;B-SPELL;142
67;,;O;142
67;edro;I-SPELL;142
67;!;O;142
67;he;O;142
67;cried;O;142
67;,;O;142
67;and;O;142
67;struck;O;142
67;the;O;142
67;rock;O;142
67;with;O;142
67;his;O;142
67;staff;B-ARTIFACT;142
67;.;O;142
68;This;O;143
68;is;O;143
68;the;O;143
68;plan;O;143
68;that;O;143
68;he;O;143
68;made;O;143
68;in;O;143
68;council;O;143
68;with;O;143
68;the;O;143
68;Elven;B-CREATURE;143
68;-;O;143
68;king;I-CREATURE;143
68;and;O;143
68;with;O;143
68;Bard;B-PER;143
68;";";O;143
68;and;O;143
68;with;O;143
68;Dain;B-PER;143
68;,;O;143
68;for;O;143
68;the;O;143
68;dwarf;B-CREATURE;143
68;-;O;143
68;lord;B-CREATURE;143
68;now;O;143
68;joined;O;143
68;them;O;143
68;:;O;143
68;the;O;143
68;Goblins;B-CREATURE;143
68;were;O;143
68;the;O;143
68;foes;O;143
68;of;O;143
68;all;O;143
68;,;O;143
68;and;O;143
68;at;O;143
68;their;O;143
68;coming;O;143
68;all;O;143
68;other;O;143
68;quarrels;O;143
68;were;O;143
68;forgotten;O;143
68;.;O;143
69;Trolls;B-CREATURE;144
69;simply;O;144
69;detest;O;144
69;the;O;144
69;very;O;144
69;sight;O;144
69;of;O;144
69;dwarves;B-CREATURE;144
69;(;O;144
69;uncooked;O;144
69;);O;144
69;.;O;144
70;But;O;145
70;Trolls;B-CREATURE;145
70;are;O;145
70;only;O;145
70;counterfeits;O;145
70;,;O;145
70;made;O;145
70;by;O;145
70;the;O;145
70;Enemy;O;145
70;in;O;145
70;the;O;145
70;Great;O;145
70;Darkness;O;145
70;,;O;145
70;in;O;145
70;mockery;O;145
70;of;O;145
70;Ents;B-CREATURE;145
70;,;O;145
70;as;O;145
70;Orcs;B-CREATURE;145
70;were;O;145
70;of;O;145
70;Elves;B-CREATURE;145
70;.;O;145
71;Before;O;146
71;Gollum;B-CREATURE;146
71;could;O;146
71;get;O;146
71;up;O;146
71;,;O;146
71;he;O;146
71;was;O;146
71;on;O;146
71;top;O;146
71;of;O;146
71;him;O;146
71;.;O;146
72;There;O;147
72;are;O;147
72;no;O;147
72;goblins;B-CREATURE;147
72;near;O;147
72;,;O;147
72;or;O;147
72;my;O;147
72;ears;O;147
72;are;O;147
72;made;O;147
72;of;O;147
72;wood;O;147
72;.;O;147
73;It;O;148
73;is;O;148
73;to;O;148
73;be;O;148
73;hoped;O;148
73;that;O;148
73;the;O;148
73;Orcs;B-CREATURE;148
73;will;O;148
73;be;O;148
73;content;O;148
73;with;O;148
73;driving;O;148
73;us;O;148
73;from;O;148
73;Moria;B-LOC;148
73;.;O;148
74;The;O;149
74;Nazgûl;B-CREATURE;149
74;down;O;149
74;below;O;149
74;are;O;149
74;,;O;149
74;by;O;149
74;your;O;149
74;account;O;149
74;";";O;149
74;and;O;149
74;Lugbûrz;B-LOC;149
74;is;O;149
74;too;O;149
74;.;O;149
75;The;O;150
75;Barrow;B-CREATURE;150
75;-;O;150
75;wights;I-CREATURE;150
75;we;O;150
75;know;O;150
75;by;O;150
75;many;O;150
75;names;O;150
75;";";O;150
75;and;O;150
75;of;O;150
75;the;O;150
75;Old;B-LOC;150
75;Forest;I-LOC;150
75;many;O;150
75;tales;O;150
75;have;O;150
75;been;O;150
75;told;O;150
75;:;O;150
75;all;O;150
75;that;O;150
75;now;O;150
75;remains;O;150
75;is;O;150
75;but;O;150
75;an;O;150
75;outlier;O;150
75;of;O;150
75;its;O;150
75;northern;O;150
75;march;O;150
75;.;O;150
1;Yes;O;151
1;,;O;151
1;the;O;151
1;last;O;151
1;and;O;151
1;worst;O;151
1;.;O;151
1;Avada;B-SPELL;151
1;Kedavra;I-SPELL;151
1;.;O;151
1;.;O;151
1;.;O;151
1;the;O;151
1;Killing;B-SPELL;151
1;Curse;B-SPELL;151
1;.;O;151
2;Now;O;152
2;.;O;152
2;.;O;152
2;.;O;152
2;those;O;152
2;three;O;152
2;curses;O;152
2;Avada;B-SPELL;152
2;Kedavra;I-SPELL;152
2;,;O;152
2;Imperius;B-SPELL;152
2;,;O;152
2;and;O;152
2;Cruciatus;B-SPELL;152
2;are;O;152
2;known;O;152
2;as;O;152
2;the;O;152
2;Unforgivable;B-SPELL;152
2;Curses;I-SPELL;152
2;.;O;152
2;"""";O;152
2;The;O;152
2;Cruciatus;B-SPELL;152
2;Curse;I-SPELL;152
2;,;O;152
2;"""";O;152
2;said;O;152
2;Moody;B-PER;152
2;.;O;152
2;"""";O;152
2;Needs;O;152
2;to;O;152
2;be;O;152
2;a;O;152
2;bit;O;152
2;bigger;O;152
2;for;O;152
2;you;O;152
2;to;O;152
2;get;O;152
2;to;O;152
2;the;O;152
2;idea;O;152
2;,;O;152
2;"""";O;152
2;he;O;152
2;said;O;152
2;,;O;152
2;pointing;O;152
2;his;O;152
2;wand;O;152
2;at;O;152
2;the;O;152
2;spider;O;152
2;.;O;152
2;"""";O;152
2;Engorgio;B-SPELL;152
2;!;O;152
2;"""";O;152
3;Moody;B-PER;153
3;raised;O;153
3;his;O;153
3;wand;O;153
3;again;O;153
3;,;O;153
3;pointed;O;153
3;it;O;153
3;at;O;153
3;the;O;153
3;spider;O;153
3;,;O;153
3;and;O;153
3;muttered;O;153
3;,;O;153
3;"""";O;153
3;Crucio;B-SPELL;153
3;!;O;153
3;"""";O;153
4;Bagman;B-PER;154
4;gave;O;154
4;Harry;B-PER;154
4;APOS;O;154
4;s;O;154
4;shoulder;O;154
4;a;O;154
4;quick;O;154
4;squeeze;O;154
4;and;O;154
4;returned;O;154
4;to;O;154
4;the;O;154
4;judges;O;154
4;APOS;O;154
4;table;O;154
4;";";O;154
4;he;O;154
4;pointed;O;154
4;his;O;154
4;wand;O;154
4;at;O;154
4;his;O;154
4;throat;O;154
4;as;O;154
4;he;O;154
4;had;O;154
4;done;O;154
4;at;O;154
4;the;O;154
4;World;O;154
4;Cup;O;154
4;,;O;154
4;said;O;154
4;,;O;154
4;"""";O;154
4;Sonorus;B-SPELL;154
4;!;O;154
4;"""";O;154
4;and;O;154
4;his;O;154
4;voice;O;154
4;boomed;O;154
4;out;O;154
4;across;O;154
4;the;O;154
4;dark;O;154
4;water;O;154
4;toward;O;154
4;the;O;154
4;stands;O;154
4;.;O;154
5;without;O;155
5;looking;O;155
5;to;O;155
5;see;O;155
5;what;O;155
5;the;O;155
5;other;O;155
5;champions;O;155
5;were;O;155
5;doing;O;155
5;,;O;155
5;Harry;B-PER;155
5;pulled;O;155
5;off;O;155
5;his;O;155
5;shoes;O;155
5;and;O;155
5;socks;O;155
5;,;O;155
5;pulled;O;155
5;the;O;155
5;handful;O;155
5;off;O;155
5;gillyweed;B-ARTIFACT;155
5;out;O;155
5;off;O;155
5;his;O;155
5;pocket;O;155
5;,;O;155
5;stuffed;O;155
5;it;O;155
5;into;O;155
5;his;O;155
5;mouth;O;155
5;and;O;155
5;waded;O;155
5;out;O;155
5;into;O;155
5;the;O;155
5;lake;O;155
5;.;O;155
6;He;O;156
6;was;O;156
6;chewing;O;156
6;the;O;156
6;gillyweed;B-ARTIFACT;156
6;as;O;156
6;hard;O;156
6;as;O;156
6;he;O;156
6;could;O;156
6;.;O;156
7;When;O;157
7;none;O;157
7;appeared;O;157
7;,;O;157
7;he;O;157
7;tried;O;157
7;the;O;157
7;Reductor;B-SPELL;157
7;Curse;I-SPELL;157
7;again;O;157
7;.;O;157
8;Someone;O;158
8;APOS;O;158
8;ll;O;158
8;come;O;158
8;and;O;158
8;collect;O;158
8;him;O;158
8;.;O;158
8;.;O;158
8;.;O;158
8;otherwise;O;158
8;he;O;158
8;APOS;O;158
8;ll;O;158
8;probably;O;158
8;be;O;158
8;eaten;O;158
8;by;O;158
8;a;O;158
8;skrewt;B-CREATURE;158
8;.;O;158
9;Krum;B-PER;159
9;surely;O;159
9;couldn;O;159
9;APOS;O;159
9;t;O;159
9;have;O;159
9;wanted;O;159
9;the;O;159
9;Triwizard;B-ARTIFACT;159
9;Cup;B-ARTIFACT;159
9;that;O;159
9;badly;O;159
9;.;O;159
9;.;O;159
9;.;O;159
9;.;O;159
10;Then;O;160
10;,;O;160
10;as;O;160
10;he;O;160
10;strode;O;160
10;down;O;160
10;a;O;160
10;long;O;160
10;,;O;160
10;straight;O;160
10;path;O;160
10;,;O;160
10;he;O;160
10;saw;O;160
10;movement;O;160
10;once;O;160
10;again;O;160
10;,;O;160
10;and;O;160
10;his;O;160
10;beam;O;160
10;off;O;160
10;wandlight;B-ARTIFACT;160
10;hit;O;160
10;an;O;160
10;extraordinary;O;160
10;creature;O;160
10;,;O;160
10;once;O;160
10;which;O;160
10;he;O;160
10;had;O;160
10;only;O;160
10;seen;O;160
10;in;O;160
10;picture;O;160
10;form;O;160
10;,;O;160
10;in;O;160
10;his;O;160
10;Monster;B-ARTIFACT;160
10;Book;I-ARTIFACT;160
10;of;I-ARTIFACT;160
10;Monsters;I-ARTIFACT;160
10;.;O;160
11;Herminoe;B-PER;161
11;gasped;O;161
11;and;O;161
11;started;O;161
11;making;O;161
11;suggestions;O;161
11;at;O;161
11;once;O;161
11;,;O;161
11;mentioning;O;161
11;a;O;161
11;number;O;161
11;of;O;161
11;reference;O;161
11;books;O;161
11;,;O;161
11;and;O;161
11;everybody;O;161
11;from;O;161
11;Albus;B-PER;161
11;Dumbledore;I-PER;161
11;to;O;161
11;Madam;B-PER;161
11;Pomfrey;I-PER;161
11;,;O;161
11;the;O;161
11;Hogwarts;O;161
11;nurse;O;161
11;.;O;161
12;"""";O;162
12;Hang;O;162
12;on;O;162
12;,;O;162
12;I;O;162
12;APOS;O;162
12;ll;O;162
12;get;O;162
12;my;O;162
12;Firebolt;B-ARTIFACT;162
12;.;O;162
12;"""";O;162
13;"""";O;163
13;Why;O;163
13;are;O;163
13;they;O;163
13;all;O;163
13;sending;O;163
13;Howlers;B-CREATURE;163
13;?;O;163
13;"""";O;163
13;asked;O;163
13;Ginny;B-PER;163
13;,;O;163
13;who;O;163
13;was;O;163
13;mending;O;163
13;her;O;163
13;copy;O;163
13;of;O;163
13;One;B-ARTIFACT;163
13;Thousand;I-ARTIFACT;163
13;Magical;I-ARTIFACT;163
13;Herbs;I-ARTIFACT;163
13;and;I-ARTIFACT;163
13;Fungi;I-ARTIFACT;163
13;with;O;163
13;Spellotape;B-ARTIFACT;163
13;on;O;163
13;the;O;163
13;rug;O;163
13;in;O;163
13;front;O;163
13;of;O;163
13;the;O;163
13;living;O;163
13;room;O;163
13;fire;O;163
13;.;O;163
14;"""";O;164
14;Rita;B-PER;164
14;Skeeter;I-PER;164
14;never;O;164
14;makes;O;164
14;anyone;O;164
14;look;O;164
14;good;O;164
14;.;O;164
14;Remember;O;164
14;,;O;164
14;she;O;164
14;interviewed;O;164
14;all;O;164
14;the;O;164
14;Gringotts;O;164
14;APOS;O;164
14;Charm;B-CREATURE;164
14;Breakers;I-CREATURE;164
14;once;O;164
14;?;O;164
14;"""";O;164
15;Harry;B-PER;165
15;was;O;165
15;polishing;O;165
15;his;O;165
15;Firebolt;B-ARTIFACT;165
15;,;O;165
15;the;O;165
15;broomstick;B-ARTIFACT;165
15;servicing;I-ARTIFACT;165
15;kit;I-ARTIFACT;165
15;Herminoe;B-PER;165
15;had;O;165
15;given;O;165
15;him;O;165
15;for;O;165
15;his;O;165
15;thirteenth;O;165
15;birthday;O;165
15;open;O;165
15;at;O;165
15;his;O;165
15;feet;O;165
15;.;O;165
16;Pigwidgeon;B-CREATURE;166
16;began;O;166
16;twittering;O;166
16;and;O;166
16;zooming;O;166
16;around;O;166
16;in;O;166
16;his;O;166
16;cage;O;166
16;when;O;166
16;they;O;166
16;entered;O;166
16;.;O;166
17;Harry;B-PER;167
17;poked;O;167
17;a;O;167
17;few;O;167
17;Owl;B-ARTIFACT;167
17;Treats;I-ARTIFACT;167
17;through;O;167
17;the;O;167
17;bars;O;167
17;of;O;167
17;Pigwidgeon;B-CREATURE;167
17;APOS;O;167
17;s;O;167
17;cage;O;167
17;,;O;167
17;then;O;167
17;turned;O;167
17;to;O;167
17;his;O;167
17;trunk;O;167
17;.;O;167
18;Hedwig;B-CREATURE;168
18;APOS;O;168
18;s;O;168
18;cage;O;168
18;stood;O;168
18;next;O;168
18;to;O;168
18;it;O;168
18;,;O;168
18;still;O;168
18;empty;O;168
18;.;O;168
19;"""";O;169
19;What;O;169
19;does;O;169
19;Mad;B-PER;169
19;Eye;I-PER;169
19;say;O;169
19;happened;O;169
19;?;O;169
19;"""";O;169
19;asked;O;169
19;Mr;B-PER;169
19;.;I-PER;169
19;Weasly;I-PER;169
19;,;O;169
19;unscrewing;O;169
19;the;O;169
19;ink;O;169
19;bottle;O;169
19;,;O;169
19;loading;O;169
19;up;O;169
19;his;O;169
19;quill;O;169
19;,;O;169
19;and;O;169
19;preparing;O;169
19;notes;O;169
19;.;O;169
20;The;B-ARTIFACT;170
20;Hogwarts;I-ARTIFACT;170
20;Express;I-ARTIFACT;170
20;,;O;170
20;a;O;170
20;gleaming;O;170
20;scarlet;O;170
20;steam;O;170
20;engine;O;170
20;,;O;170
20;was;O;170
20;already;O;170
20;there;O;170
20;,;O;170
20;clouds;O;170
20;of;O;170
20;steam;O;170
20;billowing;O;170
20;from;O;170
20;it;O;170
20;,;O;170
20;through;O;170
20;which;O;170
20;the;O;170
20;many;O;170
20;Hogwarts;O;170
20;students;O;170
20;and;O;170
20;parents;O;170
20;on;O;170
20;the;O;170
20;platform;O;170
20;appeared;O;170
20;dark;O;170
20;ghosts;B-CREATURE;170
20;.;O;170
21;Harry;B-PER;171
21;looked;O;171
21;up;O;171
21;and;O;171
21;saw;O;171
21;,;O;171
21;floating;O;171
21;twenty;O;171
21;feet;O;171
21;above;O;171
21;them;O;171
21;,;O;171
21;Peeves;B-PER;171
21;the;I-PER;171
21;Poltergeist;I-PER;171
21;,;O;171
21;a;O;171
21;little;O;171
21;many;O;171
21;in;O;171
21;a;O;171
21;bell;O;171
21;covered;O;171
21;hat;O;171
21;and;O;171
21;orange;O;171
21;bow;O;171
21;tie;O;171
21;.;O;171
22;A;O;172
22;large;O;172
22;wooden;O;172
22;trunk;O;172
22;stood;O;172
22;open;O;172
22;at;O;172
22;the;O;172
22;front;O;172
22;of;O;172
22;his;O;172
22;bed;O;172
22;,;O;172
22;revealing;O;172
22;a;O;172
22;cauldron;B-ARTIFACT;172
22;,;O;172
22;broomstick;B-ARTIFACT;172
22;,;O;172
22;black;O;172
22;robes;B-ARTIFACT;172
22;,;O;172
22;and;O;172
22;assorted;O;172
22;spellbooks;B-ARTIFACT;172
22;.;O;172
23;I;O;173
23;APOS;O;173
23;ve;O;173
23;seen;O;173
23;this;O;173
23;Horntail;B-CREATURE;173
23;do ;O;173
23;forty;O;173
23;!;O;173
24;Harry;B-PER;174
24;saw;O;174
24;each;O;174
24;of;O;174
24;the;O;174
24;dragon;B-CREATURE;174
24;keepers;O;174
24;pull;O;174
24;out;O;174
24;his;O;174
24;wand;B-ARTIFACT;174
24;.;O;174
25;"""";O;175
25;Stupefy;B-SPELL;175
25;!;O;175
25;"""";O;175
25;they;O;175
25;shouted;O;175
25;unison;O;175
25;.;O;175
26;They;O;176
26;should;O;176
26;be;O;176
26;okay;O;176
26;now;O;176
26;we ;O;176
26;put;O;176
26;them;O;176
26;out;O;176
26;with;O;176
26;a;O;176
26;Sleeping;B-ARTIFACT;176
26;Draught;B-ARTIFACT;176
26;on;O;176
26;the;O;176
26;way;O;176
26;here;O;176
26;.;O;176
27;"""";O;177
27;This;O;177
27;is;O;177
27;a;O;177
27;Hungarian;B-CREATURE;177
27;Horntail;I-CREATURE;177
27;,;O;177
27;"""";O;177
27;said;O;177
27;Charlie;B-PER;177
27;.;O;177
27;"""";O;177
27;There;O;177
27;APOS;O;177
27;s;O;177
27;a;O;177
27;Common;B-CREATURE;177
27;Welsh;I-CREATURE;177
27;Green;I-CREATURE;177
27;over;O;177
27;there;O;177
27;,;O;177
27;a;O;177
27;Swedish;B-CREATURE;177
27;Short;I-CREATURE;177
27;Snout;I-CREATURE;177
27;,;O;177
27;a;O;177
27;Chinese;B-CREATURE;177
27;Fireball;I-CREATURE;177
27;.;O;177
28;We;O;178
28;APOS;O;178
28;ll;O;178
28;be;O;178
28;on;O;178
28;hand;O;178
28;if;O;178
28;it;O;178
28;gets;O;178
28;nasty;O;178
28;,;O;178
28;Extinguishing;B-SPELL;178
28;Spells;I-SPELL;178
28;at;O;178
28;the;O;178
28;ready;O;178
28;.;O;178
29;He ;O;179
29;was;O;179
29;going;O;179
29;to;O;179
29;be;O;179
29;armed;O;179
29;with;O;179
29;his;O;179
29;wand;O;179
29;against;O;179
29;a;O;179
29;fifty;O;179
29;foot;O;179
29;high;O;179
29;,;O;179
29;scaly;O;179
29;,;O;179
29;spike;O;179
29;ridden;O;179
29;,;O;179
29;fire;O;179
29;breathing;O;179
29;dragon;B-CREATURE;179
29;.;O;179
30;After;O;180
30;a;O;180
30;minute;O;180
30;or;O;180
30;so;O;180
30;,;O;180
30;Karkaroff;B-PER;180
30;seemed;O;180
30;to;O;180
30;decide;O;180
30;that;O;180
30;he;O;180
30;had;O;180
30;hit;O;180
30;some;O;180
30;sort;O;180
30;of;O;180
30;animal;O;180
30;.;O;180
39;Harry;B-PER;189
39;pulled;O;189
39;off;O;189
39;the;O;189
39;Invisibility;B-ARTIFACT;189
39;Cloak;B-ARTIFACT;189
39;and;O;189
39;threw;O;189
39;himself;O;189
39;into;O;189
39;an;O;189
39;armchair;O;189
39;in;O;189
39;front;O;189
39;of;O;189
39;the;O;189
39;fire;O;189
39;.;O;189
40;Are;O;190
40;you;O;190
40;saying;O;190
40;Karkaroff;B-PER;190
40;put;O;190
40;my;O;190
40;name;O;190
40;in;O;190
40;the;O;190
40;goblet;B-ARTIFACT;190
40;?;O;190
41;"""";O;191
41;Bertha;B-PER;191
41;Jorkins;I-PER;191
41;?;O;191
41;"""";O;191
41;said;O;191
41;Harry;B-PER;191
41;.;O;191
42;But;O;192
42;whoever;O;192
42;put;O;192
42;your;O;192
42;name;O;192
42;in;O;192
42;that;O;192
42;goblet;B-ARTIFACT;192
42;did;O;192
42;it;O;192
42;for;O;192
42;a;O;192
42;reason;O;192
42;.;O;192
43;Pausing;O;193
43;at;O;193
43;a;O;193
43;distance;O;193
43;from;O;193
43;them;O;193
43;,;O;193
43;he;O;193
43;pulled;O;193
43;out;O;193
43;his;O;193
43;wand;B-ARTIFACT;193
43;,;O;193
43;and;O;193
43;took;O;193
43;careful;O;193
43;aim;O;193
43;.;O;193
44;"""";O;194
44;Diffindo;B-SPELL;194
44;!;O;194
44;"""";O;194
45;"""";O;195
45;Tell;O;195
45;Flitwock;B-PER;195
45;I;O;195
45;APOS;O;195
45;m;O;195
45;coming;O;195
45;,;O;195
45;go;O;195
45;on;O;195
45;.;O;195
45;.;O;195
45;.;O;195
46;"""";O;196
46;Hi;O;196
46;,;O;196
46;"""";O;196
46;said;O;196
46;Cedric;B-PER;196
46;,;O;196
46;picking;O;196
46;up;O;196
46;a;O;196
46;copy;O;196
46;of;O;196
46;A;B-ARTIFACT;196
46;Guide;I-ARTIFACT;196
46;to;I-ARTIFACT;196
46;Advanced;I-ARTIFACT;196
46;Transfiguration;I-ARTIFACT;196
46;that;O;196
46;was;O;196
46;now;O;196
46;splattered;O;196
46;with;O;196
46;ink;O;196
46;.;O;196
47;Harry;B-PER;197
47;recognized;O;197
47;it;O;197
47;at;O;197
47;once;O;197
47;as;O;197
47;a;O;197
47;Sneakoscope;B-ARTIFACT;197
47;.;O;197
48;Secrecy;B-ARTIFACT;198
48;Sensor;I-ARTIFACT;198
48;.;O;198
48;Vibrates;O;198
48;when;O;198
48;it;O;198
48;detects;O;198
48;concealment;O;198
48;and;O;198
48;lies;O;198
